artist,album,track,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood
The Ronettes,Be My Baby: The Very Best of The Ronettes,Be My Baby,2G2YzndIA6jeWFPBXhUjh5,0.511,0.769,4,-7.032,0.042,0.181,0.0,0.0921,0.818,129.657,160907,4,Happy
Marvin Gaye,Take Two,It Takes Two,4wQD0djo6Id4fQLQeRKQ6e,0.519,0.493,3,-10.962,0.0528,0.206,0.0,0.0754,0.831,151.269,177667,4,Happy
The Dip,The Dip Delivers,Sure Don't Miss You,4k6WZXbHUFEZR02X9FhOuT,0.664,0.586,4,-7.985,0.0283,0.334,2.96e-06,0.16,0.727,102.991,174520,4,Happy
Various Artists,"Atlantic 60th: Soul, Sweat And Strut",Respect - 2003 Remaster,5AoTuHE5P5bvC7BBppYnja,0.744,0.611,0,-6.386,0.0333,0.0723,0.000532,0.0692,0.961,114.991,142187,4,Happy
Jonny P,Good To You,Good To You,7t7VTdIZS01AfR2w2SHb17,0.789,0.38,1,-10.662,0.0362,0.358,0.0207,0.0928,0.702,92.028,158855,4,Happy
Martha Reeves & The Vandellas,Heat Wave,(Love Is Like A) Heat Wave,3VgrSJEKBRT3xmwzpaxxEF,0.514,0.624,0,-9.287,0.0842,0.513,0.00517,0.307,0.755,166.726,163053,4,Happy
The Staple Singers,The Very Best Of The Staple Singers,I'll Take You There,5YLnfy7R2kueN0BRPkjiEG,0.846,0.595,0,-8.372,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,196827,4,Happy
The Isley Brothers,This Old Heart Of Mine,This Old Heart Of Mine (Is Weak For You),5c33j1xFVOL4G24zxYhssB,0.632,0.59,5,-10.206,0.0305,0.346,0.0,0.24,0.953,130.287,172733,4,Happy
Al Green,Let's Stay Together,Let's Stay Together,7kWhdmRYv8CqbWNqfojqVd,0.746,0.273,5,-16.63,0.0573,0.606,0.0168,0.0526,0.502,101.952,199400,4,Happy
Otis Redding,The Dock of the Bay (Mono),(Sittin' On) the Dock of the Bay,3zBhihYUHBmGd2bcQIobrF,0.769,0.367,2,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,103.621,163756,4,Happy
Various Artists,R&B: From Doo-Wop To Hip-Hop,Everyday People,7lL2lMWNtzOcf5HnEudNgn,0.813,0.619,7,-8.203,0.0294,0.245,0.0151,0.113,0.774,114.58,139507,4,Happy
Harold Melvin & The Blue Notes,The Essential Harold Melvin & The Blue Notes (feat. Teddy Pendergrass),Wake Up Everybody (feat. Teddy Pendergrass),2NMbpeb1VI7GyeJQMJZF2I,0.577,0.646,6,-8.126,0.0696,0.402,0.0,0.228,0.659,97.814,452733,4,Happy
Stealth,Black Heart (feat. The Dap-Kings),Black Heart (feat. The Dap-Kings),5joZkgTCteYR5SWvSesUSQ,0.852,0.76,1,-4.026,0.0849,0.0539,3.08e-05,0.151,0.584,121.672,174688,4,Happy
The Temptations,The Temptations Sing Smokey,My Girl,6jWkZvd1URGktyTTwcpPpB,0.579,0.419,0,-10.72,0.0346,0.625,0.0,0.0981,0.673,104.564,165000,4,Happy
Various Artists,Golden Moments,Baby Love,7yrhYiObdVbdo1XDUg8VdD,0.579,0.637,0,-6.201,0.0289,0.35,0.0,0.0905,0.719,135.28,157373,4,Happy
Otis Redding,Soul Manifesto: 1964-1970,Hard to Handle,3AW8RH8wosGLxd6ZojTGBe,0.666,0.549,10,-8.672,0.0616,0.573,1.84e-06,0.122,0.961,95.552,141000,4,Happy
The Main Squeeze,Sunday Morning,Sunday Morning,5N7s7nhywtONPI5FJhabAP,0.49,0.569,1,-8.401,0.246,0.287,0.0,0.365,0.43,147.369,229600,3,Happy
Leon Bridges,Coming Home,Coming Home,5EA06TsQmqmQXZiEhr1AaM,0.427,0.465,6,-6.595,0.0291,0.461,5.52e-05,0.154,0.458,112.137,206387,3,Happy
Various Artists,Hitsville: The Making Of Motown (Original Motion Picture Soundtrack),Heaven Must Have Sent You,6cy84k8xqRXe2II7DQ1XVj,0.632,0.569,2,-5.75,0.0307,0.123,0.00131,0.145,0.584,139.914,156307,4,Happy
Aretha Franklin,This Girl's in Love with You,Son of a Preacher Man,4uCbetXW9LStYPUjCpBVp9,0.474,0.473,2,-11.454,0.0601,0.545,1.25e-06,0.0356,0.561,77.583,199267,4,Happy
Arthur Conley,Rhino Hi-Five: Arthur Conley,Sweet Soul Music,0pvA063uNyGQFp7DNtmk0P,0.59,0.659,5,-9.669,0.0697,0.104,6.56e-06,0.356,0.965,80.201,141067,4,Happy
Lee Fields & The Expressions,Big Crown Vaults Vol. 1 - Lee Fields & The Expressions,Thinking About You,7A3LJCI6LmrGMnFHQ8whl7,0.81,0.76,7,-4.368,0.0411,0.00281,0.002,0.101,0.945,133.251,160701,4,Happy
The Chiffons,The Chiffons Absolutely The Best!,One Fine Day,6vcG9EgeqJUSmmF65lxUm6,0.251,0.868,1,-2.685,0.128,0.488,7.34e-06,0.814,0.599,177.13,128200,4,Happy
Joel Culpepper,Black Boy,Black Boy,01H6EVBkDRIIICVpciXOHC,0.618,0.518,6,-5.122,0.156,0.0498,0.000286,0.131,0.466,169.966,243625,4,Happy
Harold Melvin & The Blue Notes,The Essential Harold Melvin & The Blue Notes (feat. Teddy Pendergrass),The Love I Lost (feat. Teddy Pendergrass),2sRlynMtS89ewDIh44qgVu,0.681,0.744,2,-8.718,0.0567,0.28,0.0,0.0762,0.729,123.277,383533,4,Happy
Various Artists,Motown: The Complete No. 1's,Come See About Me,5QXAMj4GVRUPOQVUNJjLJl,0.739,0.626,7,-7.666,0.0389,0.658,0.0,0.14,0.812,126.388,162760,4,Happy
Tina Turner,Tina!,River Deep - Mountain High,19jo0UT2vqD4pNVfIqTy4R,0.621,0.972,8,-3.791,0.0724,0.472,0.000585,0.195,0.866,155.113,244160,4,Happy
Jean Knight,Mr. Big Stuff,Mr. Big Stuff,2Bls0igCm79XQQ95IoUbhq,0.886,0.491,8,-12.589,0.171,0.29,2.46e-06,0.229,0.971,93.236,164560,4,Happy
Etta James,The Chess Box,Something's Got A Hold On Me - Single Version,4T43c9I2dDyrrlds7qqS2N,0.474,0.558,1,-6.3,0.132,0.771,0.0,0.839,0.619,151.221,170200,4,Happy
Lee Fields & The Expressions,It Rains Love,Blessed with the Best,4F68WqrshWc5aWyJGCumd2,0.591,0.653,1,-4.708,0.0499,0.303,0.000741,0.0709,0.904,161.726,229720,4,Happy
Sly Stone,I'm Back! Family & Friends,Family Affair,1XvCs8az0V297Ex0I9VAPu,0.748,0.719,2,-11.172,0.0421,0.362,0.139,0.114,0.737,107.962,199427,4,Happy
Raphael Saadiq,The Way I See It,Love That Girl,4ZKGarvWsSOruOaw40cFNz,0.71,0.674,1,-5.393,0.0352,0.0136,1.73e-05,0.0366,0.7,124.033,184413,4,Happy
Durand Jones & The Indications,American Love Call,Don’t You Know,242UAWExQDujCkiQtLQvcu,0.68,0.658,4,-4.186,0.0339,0.637,4.27e-05,0.107,0.722,96.041,200687,4,Happy
The Meters,Funkify Your Life: The Meters Anthology,Cissy Strut,7b8s4Z0abQQ4x4jpct4GjR,0.521,0.799,0,-11.993,0.097,0.106,0.732,0.332,0.709,175.921,185227,4,Happy
Ray Charles,"Ray Charles (aka: Hallelujah, I Love Her So)","Hallelujah, I Love Her So",5P11rW6aJErF37MTfRZS31,0.696,0.547,5,-5.954,0.169,0.792,0.0,0.155,0.623,73.203,155507,4,Happy
Marvin Gaye,I Heard It Through The Grapevine / In The Groove (Stereo),I Heard It Through The Grapevine,27m1soUndRthrAA1ediOXn,0.729,0.324,8,-13.017,0.0393,0.195,0.0,0.101,0.679,116.855,195267,4,Happy
Various Artists,An American Love Story,My Guy,7rUPIW0pQoshbOtysdlWX2,0.699,0.574,10,-6.96,0.0519,0.715,0.0,0.173,0.912,126.56,172187,4,Happy
RuthAnne,Matters Of The Heart,Love Again,4oP1iFJ5GSxeMMHofCg4ae,0.58,0.424,8,-6.366,0.0714,0.624,0.0,0.103,0.478,92.291,210454,4,Happy
Bill Withers,Just As I Am,Ain't No Sunshine,1k1Bqnv2R0uJXQN4u6LKYt,0.527,0.415,4,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169,125093,4,Happy
The Drifters,Under the Boardwalk,Under the Boardwalk,65jrjEhWfAvysKfnojk1i0,0.747,0.226,7,-13.635,0.0414,0.908,0.000168,0.107,0.778,123.792,161960,4,Happy
Cornelius Brothers & Sister Rose,The Story Of Cornelius Brothers & Sister Rose,Too Late To Turn Back Now,2OyaNAq8BcGstyzueloqpE,0.516,0.73,7,-7.136,0.0494,0.344,0.0,0.425,0.907,115.126,198693,4,Happy
Ella Fitzgerald,Ella & Friends,It's Only A Paper Moon,5CMw1IWB7JOpUY9nk54n1K,0.732,0.138,10,-14.28,0.0431,0.958,0.0,0.107,0.634,118.44,156933,4,Happy
Sam Cooke,The Man Who Invented Soul,Bring It On Home to Me,0WVTQp3SOCuMr08jh1jweV,0.523,0.402,0,-8.233,0.0305,0.778,0.0,0.432,0.675,70.863,162533,4,Happy
The Foundations,Build Me Up Buttercup,Build Me Up Buttercup,3XcuLPQb1LG13ZJEEa6wUI,0.657,0.423,0,-10.465,0.0308,0.361,0.0,0.31,0.842,133.612,178533,4,Happy
Diplomats of Solid Sound,S/t,Soul Connection,0ZZbKNLGRNHs93FhNebPFH,0.654,0.627,2,-6.137,0.0298,0.104,3.18e-05,0.143,0.817,109.057,149293,4,Happy
Marvin Gaye,Number 1's,Got To Give It Up (Part 1),1jogl9f7HlgoN817JlwqgY,0.867,0.915,2,-6.593,0.0487,0.0687,0.00135,0.347,0.848,122.678,252360,4,Happy
Vintage Trouble,Pelvis Pusher,Pelvis Pusher,6bo1ykqKEAYsdwVtR1ze8x,0.544,0.842,0,-4.634,0.115,0.0528,0.0,0.0946,0.714,169.406,187783,4,Happy
Leon Bridges,Coming Home,Smooth Sailin',3JbqwFY5q0ORO3siv5zL3A,0.641,0.721,11,-6.788,0.0451,0.413,7.15e-06,0.246,0.753,67.055,183333,4,Happy
Sly & The Family Stone,Fresh,If You Want Me to Stay,2BydLQAh7CUIFvSEqAMc4x,0.843,0.48,11,-11.574,0.0492,0.28,0.000782,0.108,0.762,101.993,180493,4,Happy
The Jackson 5,Anthology: Jackson 5,I Want You Back,3tSi6iFO9yLGIYIqMEgjC9,0.67,0.584,8,-8.325,0.034,0.439,0.00614,0.178,0.944,98.185,179227,4,Happy
Chaka Khan,"Epiphany: The Best of Chaka Khan, Vol. 1",Ain't Nobody,2NVpYQqdraEcQwqT7GhUkh,0.8,0.878,1,-7.109,0.0434,0.189,0.000104,0.14,0.816,104.282,280853,4,Happy
St. Paul & The Broken Bones,Half the City,Call Me,0W5qBuHbbBfCzszFxrQWMc,0.573,0.786,7,-4.354,0.0353,0.0625,0.211,0.117,0.61,110.289,171267,4,Happy
John Legend,Once Again,Save Room,3sTc75CCyIw4FPs6cXkOe7,0.69,0.572,7,-6.131,0.0264,0.0451,0.0,0.0969,0.375,111.92,235667,4,Happy
CHIC,Risqué,Good Times,0G3fbPbE1vGeABDEZF0jeG,0.87,0.657,2,-7.32,0.0522,0.149,0.0102,0.053,0.893,110.596,495400,4,Happy
Aretha Franklin,Lady Soul (With Bonus Selections),Chain of Fools,2oZmMp5M6L0Rh7G84Um2tF,0.721,0.567,10,-9.516,0.0389,0.221,0.0,0.465,0.914,116.643,167067,4,Happy
Various Artists,Wall of Sound: The Very Best of Phil Spector 1961-1966,Then He Kissed Me,5usNPz6U1acDrkUYekGYDY,0.44,0.682,4,-7.416,0.0373,0.681,3.33e-05,0.207,0.626,135.917,158853,4,Happy
Al Green,Gets Next to You,Tired of Being Alone,10vkYRKw6Jjr7try1ir50G,0.772,0.397,7,-8.585,0.0391,0.339,0.00541,0.0753,0.617,97.964,172320,4,Happy
Various Artists,Nigeria 70 - Lagos Jump,You Are My Heart,6hfKln1Jm1WCN6ozSQZGyN,0.664,0.681,7,-7.458,0.0366,0.481,0.0232,0.225,0.604,97.501,193000,4,Happy
Marlena Shaw,The Spice Of Life,California Soul,0OwvrdjaJOypNsNQHyBWE5,0.513,0.826,8,-8.407,0.0574,0.555,3.48e-05,0.366,0.539,94.582,177227,4,Happy
Various Artists,Hitsville USA - The Motown Singles Collection 1959-1971,Do You Love Me,41FRsZNXpsBkJ46BxyC20m,0.597,0.71,5,-9.798,0.0378,0.611,0.0,0.104,0.763,150.13,172667,4,Happy
Solomon Burke,The Very Best of Solomon Burke,Everybody Needs Somebody to Love,4NL8D4RQsC6ux6eI3m3Lg5,0.629,0.543,8,-9.185,0.045,0.145,0.0,0.116,0.858,75.519,166067,4,Happy
The Spinners,Spinners,I'll Be Around,2vLaES21zwbX1Rnmj56Bbb,0.593,0.791,8,-8.698,0.068,0.175,0.0,0.0976,0.63,112.295,188800,4,Happy
Surfaces,Wave of You,Wave of You,5Ne1q9Hv3l2NHBA3Agt8WT,0.695,0.656,1,-6.038,0.0489,0.057,0,0.267,0.346,90.986,213842,4,Happy
Marshmello,Leave Before You Love Me,Leave Before You Love Me (with Jonas Brothers),4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4,Happy
Justin Bieber,Anyone,Anyone,31qCy5ZaophVA81wtlwLc4,0.686,0.538,2,-8.026,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4,Happy
Ed Sheeran,Shivers,Shivers,6bQfNiqyCX7UaQSvVVGo4I,0.788,0.859,2,-2.724,0.0856,0.281,0,0.0424,0.822,141.02,207853,4,Happy
Shawn Mendes,Summer Of Love,Summer of Love (Shawn Mendes & Tainy),0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11,-4.501,0.117,0.0297,0.000127,0.103,0.494,123.988,184104,4,Happy
Glass Animals,Dreamland (+ Bonus Levels),Heat Waves,02MWAaffLxlfxAUY7c5dvx,0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,Happy
LANY,dancing in the kitchen,dancing in the kitchen,0ohcCrxZkBfFbkuRPOZQZX,0.619,0.736,11,-7.651,0.0425,0.0328,0,0.0864,0.299,93.993,208600,4,Happy
The Kid LAROI,STAY (with Justin Bieber),STAY (with Justin Bieber),5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,0.0483,0.0383,0,0.103,0.478,169.928,141806,4,Happy
Dan + Shay,Glad You Exist,Glad You Exist,472vIK1ldetTxRxG3ovaiY,0.748,0.551,11,-6.12,0.0349,0.235,0,0.119,0.66,103.953,144533,4,Happy
Tones And I,Fly Away,Fly Away,1jgu8MFTEGdL1wjw9gZj5y,0.805,0.515,4,-6.201,0.0915,0.223,0,0.238,0.488,124.969,178157,4,Happy
Quinn XCII,Stay Next To Me (with Chelsea Cutler),Stay Next To Me (with Chelsea Cutler),6SGG5AxHShqSYiV9fCWpZz,0.581,0.584,2,-4.928,0.284,0.0805,0,0.366,0.756,179.954,206046,4,Happy
MAX,Butterflies,Butterflies,7eQHxigpuDJjCG50JyzU8v,0.7,0.613,11,-4.041,0.0408,0.385,0,0.0887,0.42,88.084,191250,4,Happy
benny blanco,You (with Marshmello & Vance Joy),You (with Marshmello & Vance Joy),1GkHyypTFkUf0QQKwYoXH4,0.668,0.563,11,-6.433,0.0522,0.0493,0,0.119,0.305,103.116,169632,4,Happy
Justin Bieber,Holy,Holy (feat. Chance The Rapper),5u1n1kITHCxxp8twBcZxWy,0.673,0.704,6,-8.056,0.36,0.196,0,0.0898,0.372,86.919,212093,4,Happy
Gryffin,Safe With Me (with Audrey Mika),Safe With Me (with Audrey Mika),6Skh3CBum0pZw9TOr7FQnX,0.497,0.757,11,-4.189,0.127,0.0449,0,0.119,0.507,169.902,205165,4,Happy
Dua Lipa,Levitating (feat. DaBaby),Levitating (feat. DaBaby),463CkQjx2Zk1yXoBuierM9,0.702,0.825,6,-3.787,0.0601,0.00883,0,0.0674,0.915,102.977,203064,4,Happy
Tones And I,Cloudy Day,Cloudy Day,0mA7zotmg2ZFMRALljdZsS,0.705,0.776,4,-6.096,0.0445,0.0643,2.81e-06,0.0246,0.366,116.011,185304,4,Happy
Vance Joy,Missing Piece,Missing Piece,0YYg6U1Yrd4UjnG5iVhiXh,0.633,0.843,0,-5.676,0.046,0.0142,4.84e-06,0.113,0.748,101.982,217408,4,Happy
Niall Horan,Heartbreak Weather,Black And White,7rpNuuoMbid56XkDsx2FjE,0.443,0.582,2,-6.02,0.0482,0.0301,0,0.127,0.239,147.589,193090,4,Happy
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),5K6Ssv4Z3zRvxt0P6EKUAP,0.595,0.784,1,-4.878,0.102,0.216,0,0.0608,0.479,124.111,183726,4,Happy
Jonas Brothers,Remember This,Remember This,6nACZEZIt1CIBmF09r5Pb5,0.669,0.629,1,-5.018,0.0803,0.217,0,0.366,0.294,110.865,178222,4,Happy
The Weeknd,Save Your Tears (Remix),Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,0.65,0.825,0,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4,Happy
Alesso,Midnight (feat. Liam Payne),Midnight (feat. Liam Payne),4ZTTUAjJCd4NMZmIU7RB4c,0.587,0.648,11,-6.927,0.0439,0.0561,0,0.115,0.281,144.028,220141,4,Happy
Tai Verdes,A-O-K,A-O-K,4CbrNGvwVjneG8Nk9YQqMR,0.731,0.626,11,-6.919,0.0805,0.125,0,0.183,0.862,82.488,173640,4,Happy
Ritt Momney,Put Your Records On,Put Your Records On,1fah1uAs7HeTYDlNftKr3K,0.399,0.492,6,-10.777,0.0538,0.058,0.00101,0.11,0.159,91.066,210463,4,Happy
Maroon 5,JORDI (Deluxe),Lost,18XlJEroUwFo0tLZxscgXE,0.766,0.706,7,-6.553,0.16,0.223,0.00028,0.064,0.766,142.989,172598,4,Happy
Kygo,Lose Somebody,Lose Somebody,7xbWAw3LMgRMn4omR5yVn3,0.58,0.586,1,-6.883,0.0357,0.344,0,0.0755,0.507,147.988,199549,4,Happy
Marshmello,OK Not To Be OK,OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv,0.743,0.837,1,-5.025,0.0649,0.0172,0,0.0743,0.263,103.072,159863,4,Happy
Harry Styles,Fine Line,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,0.0465,0.122,0,0.335,0.557,95.39,174000,4,Happy
Tom Grennan,Little Bit of Love (Acoustic),Little Bit of Love,78q4ESvMkPVJzHAV11LAGE,0.689,0.706,1,-4.48,0.0312,0.0833,0,0.105,0.623,106.52,226268,4,Happy
Bazzi,I Like That,I Like That,2RkZZh5XQ4y3sG8gCu96Tz,0.665,0.692,6,-5.431,0.112,0.172,0,0.191,0.68,74.474,158084,4,Happy
OneRepublic,Human (Deluxe),Someday,6aDsgHPZsMztSbZernzlF8,0.576,0.679,0,-7.237,0.034,0.0311,0,0.323,0.213,121.005,187889,4,Happy
Alesso,Chasing Stars (feat. James Bay),Chasing Stars (feat. James Bay),6y6xhAgZjvxy5kR5rigpY3,0.594,0.64,10,-6.865,0.033,0.0169,0,0.135,0.492,92.871,170457,4,Happy
Andy Grammer,Lease On Life,Lease On Life,763ynRN90zLEp9hrNNINjl,0.704,0.701,2,-5.44,0.0596,0.0593,0,0.126,0.606,88.016,168163,4,Happy
BANNERS,Where The Shadow Ends,Someone To You,2f0pn9DkEJwAzXApnFh5cr,0.52,0.903,2,-5.497,0.042,0.00517,0,0.254,0.652,74.988,219801,4,Happy
SEB,seaside_demo,seaside_demo,73M0rMVx5CWE8M4uATSsto,0.706,0.824,0,-7.959,0.0694,0.355,0.000133,0.111,0.86,94.98,132000,4,Happy
Kane Brown,Be Like That (feat. Swae Lee & Khalid),Be Like That - feat. Swae Lee & Khalid,5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,7,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406,4,Happy
John Legend,Bigger Love,Wild (feat. Gary Clark Jr.),4rVW6XqAsSaf5vOwc8FREW,0.557,0.585,8,-6.201,0.0431,0.036,0,0.176,0.305,63.392,196907,4,Happy
OneRepublic,Run,Run,2UbVnbE5FH6008mAm6Mmgw,0.682,0.72,11,-8.173,0.0381,0.326,0,0.148,0.673,117.003,169011,4,Happy
Surfaces,Sheesh!,Sheesh!,3ddNKnYpVx0uI8vcwbTQ5Y,0.743,0.832,5,-3.937,0.0611,0.161,0,0.0925,0.801,149.951,148847,4,Happy
Doja Cat,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,0.762,0.701,8,-3.541,0.0286,0.235,0.000158,0.123,0.742,110.968,208867,4,Happy
Lukas Graham,Share That Love (feat. G-Eazy),Share That Love (feat. G-Eazy),44l9nnCVvOQBbWG6tDViKl,0.715,0.658,11,-4.304,0.106,0.162,0,0.0742,0.795,158.024,172399,4,Happy
AJR,Way Less Sad,Way Less Sad,4jbtL4tjkqghUvJknUqU1s,0.701,0.547,2,-8.238,0.0483,0.00843,0,0.0987,0.4,140.015,206108,4,Happy
Maren Morris,The Bones (with Hozier),The Bones - with Hozier,1yTTMcUhL7rtz08Dsgb7Qb,0.561,0.597,11,-6.0,0.0405,0.286,0,0.0979,0.355,76.826,197299,4,Happy
Ed Sheeran,=,Overpass Graffiti,4btFHqumCO31GksfuBLLv3,0.52,0.849,9,-3.794,0.186,0.00253,0,0.119,0.774,175.908,236907,4,Happy
Coldplay,My Universe,My Universe,3FeVmId7tL5YN8B7R3imoM,0.588,0.701,9,-6.39,0.0402,0.00813,0,0.2,0.443,104.988,228000,4,Happy
Drax Project,Catching Feelings (feat. Six60),Catching Feelings (feat. Six60),02VHspkXhhH1QCInRWWIfr,0.397,0.524,3,-5.846,0.103,0.607,0,0.157,0.343,175.562,218854,4,Happy
MisterWives,SUPERBLOOM,SUPERBLOOM,2HvtedoEeymVWrBPyAMNwZ,0.558,0.889,8,-3.945,0.102,0.191,0.000387,0.328,0.716,170.102,213547,4,Happy
John Legend,Conversations in the Dark,Conversations in the Dark - John Legend vs. David Guetta,20d27F17AZOxTJOEHAVK2Y,0.572,0.742,8,-4.589,0.0347,0.245,0,0.108,0.376,127.19,210236,4,Happy
Camila Cabello,Don't Go Yet,Don't Go Yet,1058fW9H3fZA6QjYCdOBad,0.666,0.796,10,-6.967,0.103,0.0492,0,0.0442,0.61,110.108,164842,4,Happy
Dua Lipa,Future Nostalgia,Love Again,1imMjt1YGNebtrtTAprKV7,0.659,0.667,11,-4.668,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,258004,4,Happy
Bastille,survivin',survivin',1lwvJQGhdq6Kyr4BBquf23,0.787,0.78,7,-5.023,0.129,0.25,0,0.0908,0.68,95.035,173206,4,Happy
P!nk,All I Know So Far,All I Know So Far,4LmN3eU1R1vVEdKuDELpGk,0.578,0.639,4,-5.749,0.0374,0.0586,0,0.0944,0.296,108.045,277413,4,Happy
Khalid,Present,Present,6RBfz4bNLNzvt37HycN1Xf,0.684,0.514,1,-8.584,0.0327,0.00242,0,0.193,0.202,88.014,156376,4,Happy
Peach Tree Rascals,Mariposa,Mariposa,4ja2gzrNh9VNigzoXfmbwD,0.676,0.525,9,-5.88,0.028,0.617,0,0.356,0.421,112.011,210000,4,Happy
THE ANXIETY,THE ANXIETY,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,0.773,0.47,2,-7.93,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,4,Happy
MAX,Blueberry Eyes (feat. SUGA of BTS),Blueberry Eyes (feat. SUGA of BTS),5dn6QANKbf76pANGjMBida,0.746,0.611,0,-7.034,0.101,0.454,0.000922,0.133,0.411,149.967,172245,4,Happy
The Weeknd,Take My Breath,Take My Breath,6OGogr19zPTM4BALXuMQpF,0.748,0.74,8,-6.01,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,220196,4,Happy
Kygo,Freedom,Freedom,5Gj1wG8b12VQdEd3hUuSwo,0.715,0.635,7,-6.591,0.0791,0.127,0,0.0862,0.39,112.887,198635,4,Happy
BØRNS,Dopamine,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,Happy
Giveon,For Tonight,For Tonight,61Emqg95O9zo1GNOcyxq4Y,0.442,0.517,9,-7.807,0.0548,0.0699,0,0.114,0.2,79.867,193822,4,Happy
Khalid,Know Your Worth,Know Your Worth,0TrPqhAMoaKUFLR7iYDokf,0.79,0.694,9,-7.726,0.0708,0.145,0.00252,0.281,0.508,103.007,181436,4,Happy
Nelly,Lil Bit,Lil Bit,0NmuYnjETG3u3qx0OmEJev,0.707,0.689,4,-7.097,0.0387,0.0255,0,0.383,0.41,119.987,195962,4,Happy
NEIKED,Better Days (NEIKED x Mae Muller x Polo G),Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,0.717,0.671,0,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,160657,4,Happy
Kodaline,Wherever You Are,Wherever You Are,1b3nlcP6hogIzYRVK2Ui7K,0.514,0.612,4,-5.981,0.0298,0.142,0,0.0868,0.342,125.99,185005,4,Happy
Walker Hayes,Country Stuff,Fancy Like,3ZozFqJJlDBNIm4xqxn2ZD,0.649,0.76,1,-6.487,0.0574,0.114,0,0.317,0.843,80.018,161853,4,Happy
Joel Corry,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,4,Happy
Elton John,Cold Heart (PNAU Remix),Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735,4,Happy
Post Malone,Circles,Circles,4VginDwYTP2eaHJzO0QMjG,0.704,0.758,0,-3.537,0.0402,0.233,0.00144,0.0924,0.534,120.003,214907,4,Happy
MEDUZA,Tell It To My Heart,Tell It To My Heart,46nvQpUDsxpS08UTFOeKTA,0.539,0.715,11,-6.639,0.0595,0.0265,0,0.609,0.489,123.854,165524,4,Happy
Tai Verdes,Let's go to Hell,Let's go to Hell,38XLUjlR84JEwK0SOvX77a,0.782,0.798,4,-5.07,0.0337,0.141,0,0.685,0.905,127.89,152182,4,Happy
FINNEAS,Let’s Fall In Love For The Night,Let's Fall in Love for the Night,7kQkmyoHCEqwe7QwDbkSXM,0.737,0.408,5,-7.941,0.104,0.802,0,0.171,0.374,127.921,190348,4,Happy
PUBLIC,Make You Mine,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,0.606,0.799,9,-4.452,0.0261,0.0128,0,0.15,0.638,103.014,232907,4,Happy
Lost Frequencies,Where Are You Now,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,148197,4,Happy
Dominic Fike,"Don't Forget About Me, Demos",3 Nights,1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,7,-6.594,0.0897,0.223,0,0.104,0.877,151.891,177667,4,Happy
Doja Cat,Planet Her,Woman,6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,5,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4,Happy
